created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:03:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,27,27,pjotrowicz,6353,2978,,"[{'text': 'COVID19', 'indices': [12, 20]}, {'text': 'VaccinEquity', 'indices': [271, 284]}]",,Jestem nomadą
Fri Jun 18 18:03:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,12,Dima__Abisaab,128,172,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]",,"New York, NY"
Fri Jun 18 18:03:34 +0000 2021,"<a href=""http://www.tweetings.net"" rel=""nofollow"">Tweetings for Android</a>",,,,en,13,10,deancorda,354,854,,"[{'text': 'COVID19', 'indices': [122, 130]}]",,
Fri Jun 18 18:03:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,33,17,harshpatel510,4587,778,,,,India
Fri Jun 18 18:03:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,RUOKAnny,4532,1639,,"[{'text': 'Covid19', 'indices': [41, 49]}, {'text': 'Delta', 'indices': [155, 161]}, {'text': 'TeamHalo', 'indices': [202, 211]}, {'text': 'VaccinesWork', 'indices': [212, 225]}]",,"London, England"
Fri Jun 18 18:03:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,2,ZamaniSteven,5,33,,,,
Fri Jun 18 18:03:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,49,20,chef_mayers,249,1242,,"[{'text': 'COVID19', 'indices': [74, 82]}]",,Trinidad and Tobago
Fri Jun 18 18:03:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,DrAnneEllis,7013,1521,,,,"Kingston, ON"
Fri Jun 18 18:03:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,3,queen_tumi123,85,207,,,,South Africa
Fri Jun 18 18:03:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,lodge_cat,30,208,,,,30+ // Germany
Fri Jun 18 18:03:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,540,350,kATEledwidge,1100,924,,[],,
Fri Jun 18 18:04:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,4,SikwanaAyabonga,184,1110,,,,"Cape Town, South Africa"
Fri Jun 18 18:04:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,itranslate123,9174,732,,,,
Fri Jun 18 18:04:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,5,4,SRiverdaleCHC,4324,2141,,"[{'text': 'TeamToronto', 'indices': [0, 12]}, {'text': 'COVID19', 'indices': [13, 21]}]",,"Toronto, Ontario, Canada"
Fri Jun 18 18:04:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,13,9,SixPersistsBlue,23424,7712,,"[{'text': 'covid19', 'indices': [77, 85]}]",,GeeksResist Headquarters
Fri Jun 18 18:04:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,itranslate123,9174,732,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,
Fri Jun 18 18:04:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,chef_mayers,249,1242,,,,Trinidad and Tobago
Fri Jun 18 18:04:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,2,barry_causer,372,1073,,"[{'text': 'Covid19', 'indices': [41, 49]}, {'text': 'Delta', 'indices': [155, 161]}, {'text': 'TeamHalo', 'indices': [202, 211]}, {'text': 'VaccinesWork', 'indices': [212, 225]}]",,"London, England"
Fri Jun 18 18:04:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,59,31,rlchamizo,136,851,,"[{'text': 'Cuban', 'indices': [53, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccines', 'indices': [69, 78]}]",,
Fri Jun 18 18:04:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1792,130,cathyby,4264,1994,,"[{'text': 'Covid19', 'indices': [153, 161]}]",,Ireland
Fri Jun 18 18:04:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1,2,aaronscataIina,1226,1164,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,"algiers, alg ➡️ cali, USA"
Fri Jun 18 18:04:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,23,7,champlainlhin,2721,1252,,"[{'text': 'COVID19', 'indices': [50, 58]}]",,Eastern Ontario 
Fri Jun 18 18:04:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,13,10,wordwarrior16,1368,843,,"[{'text': 'covid19', 'indices': [77, 85]}]",,
Fri Jun 18 18:04:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,3,Phoeniciankeith,1469,2175,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,"Glamorgan, Wales"
Fri Jun 18 18:05:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,540,351,DyingtoL,141,340,,[],,around
Fri Jun 18 18:05:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,7,3,StarColombo,2675,4924,,"[{'text': 'COVID19', 'indices': [72, 80]}]",,
Fri Jun 18 18:05:04 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,en,,,Vaxyourfam,8537,2237,,,,United States
Fri Jun 18 18:05:06 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",,,,en,0,1,viralvideovlogs,6856,4582,,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'covidvaccine', 'indices': [95, 108]}, {'text': 'vaxnews', 'indices': [110, 118]}, {'text': 'vaccines', 'indices': [120, 129]}, {'text': 'vaccineswork', 'indices': [130, 143]}, {'text': 'covid19vaccines', 'indices': [144, 160]}, {'text': 'COVID19vaccine', 'indices': [162, 177]}, {'text': 'vaccination', 'indices': [178, 190]}]",,കേരളം
Fri Jun 18 18:05:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,264,241,environments21,69,164,,[],,Mumbai
Fri Jun 18 18:05:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,_LadyAzalea,1253,520,,,,Trinidad and Tobago
Fri Jun 18 18:05:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,221,99,abigail_energy,2047,5000,,[],,"Brighton, UK"
Fri Jun 18 18:05:23 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,QuizzicalGirl,2753,2831,,,,Geeks Resist Headquarters 🇨🇦
Fri Jun 18 18:05:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,697,225,debijones354,226,231,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,"Texarkana, TX"
Fri Jun 18 18:05:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,3,4,GeorgeGarside2,1284,1673,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,United Kingdom
Fri Jun 18 18:05:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,1,brianwahl,807,645,,[],,India
Fri Jun 18 18:05:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,214,89,annadevine66,1013,820,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,
Fri Jun 18 18:05:45 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,en,4,5,CamdenCountyEMA,503,60,,"[{'text': 'COVID19', 'indices': [11, 19]}, {'text': 'ISaidYesGA', 'indices': [177, 188]}, {'text': 'VaccinateGA', 'indices': [189, 201]}]",,"Kingsland, GA"
Fri Jun 18 18:05:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,49,12,SNP_Porty_Craig,2465,3922,,"[{'text': 'Covid19', 'indices': [61, 69]}]",,"Portobello/Craigmillar, Edinbu"
Fri Jun 18 18:06:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,215,79,JamesSteeleIV,25,68,,"[{'text': 'COVID19', 'indices': [48, 56]}, {'text': 'FactsNotFear', 'indices': [216, 229]}]",,"Calgary, AB, Canada"
Fri Jun 18 18:06:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,I_M_KEM,1072,515,,,,...
Fri Jun 18 18:06:13 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,9,13,EastVanRules35,110,487,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]",,
Fri Jun 18 18:06:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,407,169,joe_kash,134,840,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,BROOKLYN N.Y.
Fri Jun 18 18:06:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,WorldHealthAle1,215,63,,,,
Fri Jun 18 18:06:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,92,32,JamesSteeleIV,25,68,,"[{'text': 'COVID19', 'indices': [229, 237]}, {'text': 'FactsNotFear', 'indices': [239, 252]}]",,"Calgary, AB, Canada"
Fri Jun 18 18:06:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,264,241,my_opnion,435,659,,[],,Duke and Duchess of Sussex
Fri Jun 18 18:06:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,7,5,Nicole_Naicker,209,386,,,,South Africa
Fri Jun 18 18:06:26 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,223,100,louisestilgoe,929,980,,[],,Lanson
Fri Jun 18 18:06:38 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,realjacobsumner,974,1329,,,,"Glendale, AZ"
Fri Jun 18 18:06:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,Kirsten_Hume,998,1352,,,,"Vancouver, Canada"
Fri Jun 18 18:06:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,AmandaEverall2,1502,4978,,"[{'text': 'Vanuatu', 'indices': [0, 8]}, {'text': 'COVID19', 'indices': [49, 57]}, {'text': 'vaccine', 'indices': [58, 66]}, {'text': 'China', 'indices': [104, 110]}, {'text': 'PacificIsland', 'indices': [147, 161]}]",,"Hamilton Hill, Perth (WA)"
Fri Jun 18 18:06:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,180,37,hmmbee,544,899,,"[{'text': 'COVID19', 'indices': [38, 46]}]",,| YVR | YYZ | YUL |
Fri Jun 18 18:06:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,362,181,_LadyAzalea,1253,520,,"[{'text': 'COVID19', 'indices': [0, 8]}]",,Trinidad and Tobago
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 18:06:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,5,AnniMovsisyan,638,1121,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,London
Fri Jun 18 18:06:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,541,352,jolinenblue,5625,4944,,[],,Northern Ireland
Fri Jun 18 18:06:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,698,226,Treasonweaselhu,2034,2604,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,"Ohio, USA"
Fri Jun 18 18:07:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,BCEmploymentLaw,363,76,,,,Vancouver
Fri Jun 18 18:07:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,TjaarlsDavis,372,363,,,,"Cape Town, South Africa"
Fri Jun 18 18:07:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,542,353,Jbmcm51Mcmillan,309,427,,[],,Northern Ireland
Fri Jun 18 18:07:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,265,242,TriptiCharan,11723,12733,,[],,"New Delhi, India"
Fri Jun 18 18:07:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,863,488,baziwane,542,735,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Redmond, WA"
Fri Jun 18 18:07:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,103,51,januszcwikla,1184,3367,,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'StrongerTogether', 'indices': [257, 274]}]",,"Warszawa, Polska"
Fri Jun 18 18:07:36 +0000 2021,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,en,,,lensfocus,98,25,,,,"Whitby, Ontario, Canada"
Fri Jun 18 18:07:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,160,64,MrTLeggedy,736,1215,,"[{'text': 'COVID19', 'indices': [14, 22]}, {'text': 'Rid1TweetsOnCovid', 'indices': [247, 265]}, {'text': 'coronavirus', 'indices': [266, 278]}]",,Middle Earth
Fri Jun 18 18:07:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,6,Firesinside100,98,450,,,,
Fri Jun 18 18:07:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,112,65,JefkeLauriks,78,295,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,
Fri Jun 18 18:07:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,224,101,khaliq_nadia,399,397,,[],,London
Fri Jun 18 18:07:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,7,eThekwiniM,162473,395,,,,"Durban, South Africa"
Fri Jun 18 18:07:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,406,170,surfcitysocal,2189,2533,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,"Among the trees, I wish"
Fri Jun 18 18:07:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,50,15,jkkilloe,253,906,,[],,Longford
Fri Jun 18 18:07:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,gbussery,287,550,,,,"California, USA"
Fri Jun 18 18:08:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,265,243,environments21,69,164,,[],,Mumbai
Fri Jun 18 18:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,687,125,vijay_halyal,0,13,,"[{'text': 'COVID19', 'indices': [138, 146]}]",,"Belgaum, India"
Fri Jun 18 18:08:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,ErikGeenen,3074,2524,,,,
Fri Jun 18 18:08:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,314,183,philomathyjen,992,766,,"[{'text': 'Covid19', 'indices': [74, 82]}]",,
Fri Jun 18 18:08:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,1,islolly,447,197,,"[{'text': 'COVID19', 'indices': [0, 8]}]",,
Fri Jun 18 18:08:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,60,32,MarcosA45620496,295,446,,"[{'text': 'Cuban', 'indices': [53, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccines', 'indices': [69, 78]}]",,"Vedado, la Habana."
Fri Jun 18 18:08:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,226,102,JacQuie05121768,159,165,,[],,
Fri Jun 18 18:08:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,552,616,environments21,69,164,,[],,Mumbai
Fri Jun 18 18:08:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,553,617,ishita_gh,122,318,,[],,Kalyani
Fri Jun 18 18:09:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,699,227,knit1purr2,266,641,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,
Fri Jun 18 18:09:09 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,en,,,P4HR,27982,2242,,,,
Fri Jun 18 18:09:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1,1,GraykenBMC,287,225,,"[{'text': 'COVID19', 'indices': [65, 73]}, {'text': 'vaccines', 'indices': [119, 128]}]",,Boston Medical Center
Fri Jun 18 18:09:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,437,193,jadzia_1,484,713,,"[{'text': 'COVID19', 'indices': [62, 70]}, {'text': 'DeltaVariant', 'indices': [93, 106]}]",,USA
Fri Jun 18 18:09:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,7,4,StarColombo,2675,4924,,"[{'text': 'Israel', 'indices': [0, 7]}, {'text': 'COVID19', 'indices': [58, 66]}]",,
Fri Jun 18 18:09:23 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,en,,,mark_vernooij,662,578,,,,"Amsterdam, North Holland"
Fri Jun 18 18:09:26 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,865,489,the_tenderer,735,999,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,kampala
Fri Jun 18 18:09:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,7,6,ZainabMZuberi,253,675,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,Islamabad
Fri Jun 18 18:09:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,felly500,17688,4435,,,,
Fri Jun 18 18:09:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,7,5,gerardespinosa5,2483,429,,"[{'text': 'ERNReCONNET', 'indices': [0, 12]}, {'text': 'SLE', 'indices': [22, 26]}, {'text': 'COVID19', 'indices': [31, 39]}, {'text': 'vaccines', 'indices': [40, 49]}, {'text': 'patientsinvolvement', 'indices': [100, 120]}, {'text': 'bestpractices', 'indices': [121, 135]}, {'text': 'SystemicLupusErythematosus', 'indices': [159, 186]}]",,"Catalunya, Espanya"
Fri Jun 18 18:09:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,228,104,Anniemdg,330,1177,,[],,"Birmingham, England"
Fri Jun 18 18:10:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,shehzadyounis,475,189,,,,Thinkstan
Fri Jun 18 18:10:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,49,13,MRSMLH,2058,1360,,"[{'text': 'Covid19', 'indices': [61, 69]}]",,
Fri Jun 18 18:10:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,12,8,Skatiq3,77,430,,,,"Rustenburg, South Africa"
Fri Jun 18 18:10:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,ntux_SA,496,340,,,,After Robot 
Fri Jun 18 18:10:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,229,105,redalphababe,17354,12667,,[],,Chester and Around the EU
Fri Jun 18 18:10:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,116,66,ELIANATARDIO,40265,2687,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Pasión, Compasión y Estilo"
Fri Jun 18 18:10:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,1,max_hadler,59,212,,"[{'text': 'COVID19', 'indices': [169, 177]}]",,
Fri Jun 18 18:10:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,16,7,SPimentaIFC,2293,374,,"[{'text': 'COVID19', 'indices': [0, 8]}, {'text': 'DigilabFinance', 'indices': [205, 220]}, {'text': 'Africa', 'indices': [232, 239]}, {'text': 'MiddleEast', 'indices': [250, 261]}]",,
Fri Jun 18 18:10:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,40,24,joerwallen,8064,2124,,[],,"Mumbai, India"
Fri Jun 18 18:10:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,74,79,redalphababe,17354,12667,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,Chester and Around the EU
Fri Jun 18 18:10:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,13,4,Research2note,310,26,,"[{'text': 'COVID19', 'indices': [87, 95]}, {'text': 'Red4Research', 'indices': [184, 197]}]",,
Fri Jun 18 18:11:00 +0000 2021,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,en,,,CDCgov,3967836,269,,,,"Atlanta, GA"
Fri Jun 18 18:11:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,122,32,kevykufee24,15481,2168,,"[{'text': 'Covid19', 'indices': [182, 190]}]",,"Harare, Zimbabwe"
Fri Jun 18 18:11:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,54,20,21ChazzieWazzie,66,171,,"[{'text': 'COVID19', 'indices': [74, 82]}]",,Trinidad
Fri Jun 18 18:11:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,11,SmileSimplify,1264,635,,"[{'text': 'COVID19', 'indices': [122, 130]}]",,"SF/Bay Area, CA"
Fri Jun 18 18:11:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,drauniyar,842,768,,,,"Seattle, Washington, USA"
